uuid,tstamp,source,date,event_type,event_category,event_action,event_label,event_value,created_at,last_updated_at,location,id
3b166bcaf66d409483ee33b7b89542b6,2018-03-07 12:43:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/8579346d-2768-43ae-9db8-ff202a840daa/,3235,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8579346d-2768-43ae-9db8-ff202a840daa/,883
3b166bcaf66d409483ee33b7b89542b6,2018-03-07 13:37:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/8579346d-2768-43ae-9db8-ff202a840daa/,1592,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8579346d-2768-43ae-9db8-ff202a840daa/,884
3b166bcaf66d409483ee33b7b89542b6,2018-03-07 14:03:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/8579346d-2768-43ae-9db8-ff202a840daa/,961,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8579346d-2768-43ae-9db8-ff202a840daa/,885
3b166bcaf66d409483ee33b7b89542b6,2018-03-07 14:20:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/8579346d-2768-43ae-9db8-ff202a840daa/,1838,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8579346d-2768-43ae-9db8-ff202a840daa/,886
3b166bcaf66d409483ee33b7b89542b6,2018-03-06 17:36:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/8579346d-2768-43ae-9db8-ff202a840daa/?insta_meeting=true,114,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8579346d-2768-43ae-9db8-ff202a840daa/?insta_meeting=true,887
3b166bcaf66d409483ee33b7b89542b6,2018-03-06 17:38:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/8579346d-2768-43ae-9db8-ff202a840daa/?insta_meeting=true,2207,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8579346d-2768-43ae-9db8-ff202a840daa/?insta_meeting=true,888
3b166bcaf66d409483ee33b7b89542b6,2018-03-06 18:15:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/8579346d-2768-43ae-9db8-ff202a840daa/?insta_meeting=true,2626,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/8579346d-2768-43ae-9db8-ff202a840daa/?insta_meeting=true,889
3b166bcaf66d409483ee33b7b89542b6,2018-03-08 14:35:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/91194e70-8710-4aa7-84e3-bbbe50e4cdee/,6721,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/91194e70-8710-4aa7-84e3-bbbe50e4cdee/,894
3b166bcaf66d409483ee33b7b89542b6,2018-03-07 14:50:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/91194e70-8710-4aa7-84e3-bbbe50e4cdee/?insta_meeting=true,7977,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/91194e70-8710-4aa7-84e3-bbbe50e4cdee/?insta_meeting=true,899
3b166bcaf66d409483ee33b7b89542b6,2018-03-07 17:03:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/91194e70-8710-4aa7-84e3-bbbe50e4cdee/?insta_meeting=true,8308,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/91194e70-8710-4aa7-84e3-bbbe50e4cdee/?insta_meeting=true,900
3b166bcaf66d409483ee33b7b89542b6,2018-03-06 13:51:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/a436a0f1-504c-4879-bb33-8e3e7857290c/,57,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/a436a0f1-504c-4879-bb33-8e3e7857290c/,901
3b166bcaf66d409483ee33b7b89542b6,2018-03-06 14:04:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/a436a0f1-504c-4879-bb33-8e3e7857290c/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/a436a0f1-504c-4879-bb33-8e3e7857290c/,902
3b166bcaf66d409483ee33b7b89542b6,2018-02-28 10:03:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,7,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,903
3b166bcaf66d409483ee33b7b89542b6,2018-02-28 10:04:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,450,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,904
3b166bcaf66d409483ee33b7b89542b6,2018-02-28 10:11:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,67,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,905
3b166bcaf66d409483ee33b7b89542b6,2018-02-28 10:12:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,2447,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,906
3b166bcaf66d409483ee33b7b89542b6,2018-02-28 10:53:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,1231,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,907
3b166bcaf66d409483ee33b7b89542b6,2018-02-28 11:14:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,2644,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,908
3b166bcaf66d409483ee33b7b89542b6,2018-02-28 11:58:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,415,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,909
3b166bcaf66d409483ee33b7b89542b6,2018-02-28 12:05:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,719,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,910
3b166bcaf66d409483ee33b7b89542b6,2018-02-28 12:30:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,25,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,911
3b166bcaf66d409483ee33b7b89542b6,2018-02-28 12:31:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,1120,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,912
3b166bcaf66d409483ee33b7b89542b6,2018-02-28 16:35:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,2363,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/cc6ba7e7-0cd5-4746-b532-3beb39d395fa/,913
3b166bcaf66d409483ee33b7b89542b6,2018-03-06 14:07:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/ceb82760-7b7d-4383-96de-8ff7eed0cf87/,4626,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/ceb82760-7b7d-4383-96de-8ff7eed0cf87/,914
3b166bcaf66d409483ee33b7b89542b6,2018-03-06 15:24:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/ceb82760-7b7d-4383-96de-8ff7eed0cf87/,49,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/ceb82760-7b7d-4383-96de-8ff7eed0cf87/,915
3b166bcaf66d409483ee33b7b89542b6,2018-03-06 15:25:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/ceb82760-7b7d-4383-96de-8ff7eed0cf87/,498,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/ceb82760-7b7d-4383-96de-8ff7eed0cf87/,916
3b166bcaf66d409483ee33b7b89542b6,2018-03-06 14:04:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/ceb82760-7b7d-4383-96de-8ff7eed0cf87/?insta_meeting=true,169,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/ceb82760-7b7d-4383-96de-8ff7eed0cf87/?insta_meeting=true,917
3b166bcaf66d409483ee33b7b89542b6,2018-02-28 09:52:00,ga_pages,2018-02-28,event,app.meetnotes.co,view,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,17,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/d86be871-77d7-4c46-a0ec-0915400e563b/,918
3b166bcaf66d409483ee33b7b89542b6,2018-03-08 23:12:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/onboarding/join-team/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,925
3b166bcaf66d409483ee33b7b89542b6,2018-03-07 19:22:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/settings/account/profile/,75,2018-03-15 13:29:37,2018-03-15 13:29:37,/settings/account/profile/,927
3b166bcaf66d409483ee33b7b89542b6,2018-03-08 23:12:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/settings/account/profile/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/settings/account/profile/,928
3b166bcaf66d409483ee33b7b89542b6,2018-03-08 23:17:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/settings/account/profile/,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/settings/account/profile/,929
3b166bcaf66d409483ee33b7b89542b6,2018-03-08 23:12:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/settings/teams/members/,259,2018-03-15 13:29:37,2018-03-15 13:29:37,/settings/teams/members/,932
3b166bcaf66d409483ee33b7b89542b6,2018-03-08 23:17:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/settings/teams/members/,238,2018-03-15 13:29:37,2018-03-15 13:29:37,/settings/teams/members/,933
3b166bcaf66d409483ee33b7b89542b6,2018-03-08 23:21:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/team-invite/,21,2018-03-15 13:29:37,2018-03-15 13:29:37,/team-invite/,934
3b166bcaf66d409483ee33b7b89542b6,2018-03-08 23:23:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/team-invite/,600,2018-03-15 13:29:37,2018-03-15 13:29:37,/team-invite/,935
3b166bcaf66d409483ee33b7b89542b6,2018-03-08 23:59:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/team-invite/,19,2018-03-15 13:29:37,2018-03-15 13:29:37,/team-invite/,936
3e13891caa8d4a1f8f0266b3bda9dad8,2018-02-28 18:42:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/,1852,2018-03-15 13:29:37,2018-03-15 13:29:37,/,937
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:25:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/,938
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:26:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/,939
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:27:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/,940
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:31:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,2,2018-03-15 13:29:37,2018-03-15 13:29:37,/,941
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:44:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,120,2018-03-15 13:29:37,2018-03-15 13:29:37,/,942
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 14:50:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/,6,2018-03-15 13:29:37,2018-03-15 13:29:37,/,943
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:27:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/+createnote,242,2018-03-15 13:29:37,2018-03-15 13:29:37,/+createnote,944
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:31:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/+createnote,804,2018-03-15 13:29:37,2018-03-15 13:29:37,/+createnote,945
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:46:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/+createnote,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/+createnote,946
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:26:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/+invite/,12,2018-03-15 13:29:37,2018-03-15 13:29:37,/+invite/,947
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:46:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/+invite/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/+invite/,948
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-06 12:22:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/login/?next=/m/a42707ec-3150-4ce6-a224-44964adf8568/,12,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/?next=/m/a42707ec-3150-4ce6-a224-44964adf8568/,949
3e13891caa8d4a1f8f0266b3bda9dad8,2018-02-28 19:13:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/289776e3-5e5d-41f9-9648-c41851f7c888/,61,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/289776e3-5e5d-41f9-9648-c41851f7c888/,950
3e13891caa8d4a1f8f0266b3bda9dad8,2018-02-28 19:14:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/289776e3-5e5d-41f9-9648-c41851f7c888/,13,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/289776e3-5e5d-41f9-9648-c41851f7c888/,951
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:26:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/2f281030-4dcc-4f31-9757-033456d30e63/,20,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/2f281030-4dcc-4f31-9757-033456d30e63/,952
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-06 12:22:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/a42707ec-3150-4ce6-a224-44964adf8568/,1580,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/a42707ec-3150-4ce6-a224-44964adf8568/,954
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-06 12:49:00,ga_pages,2018-03-06,event,app.meetnotes.co,view,/m/a42707ec-3150-4ce6-a224-44964adf8568/,13685,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/a42707ec-3150-4ce6-a224-44964adf8568/,955
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:26:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/a92f9517-311f-4dfb-8e4c-70e45b52d90b/,33,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/a92f9517-311f-4dfb-8e4c-70e45b52d90b/,956
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-06 21:21:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/m/e0a5b200-78ee-4a6a-b1dd-38bd1ed1f709/,1952,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/e0a5b200-78ee-4a6a-b1dd-38bd1ed1f709/,957
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:46:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/f384b11a-6f34-400f-a6a2-36065fbe6d7c/?insta_meeting=true,2,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/f384b11a-6f34-400f-a6a2-36065fbe6d7c/?insta_meeting=true,958
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-08 13:47:00,ga_pages,2018-03-08,event,app.meetnotes.co,view,/m/f384b11a-6f34-400f-a6a2-36065fbe6d7c/?insta_meeting=true,3809,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/f384b11a-6f34-400f-a6a2-36065fbe6d7c/?insta_meeting=true,959
3e13891caa8d4a1f8f0266b3bda9dad8,2018-03-06 21:53:00,ga_pages,2018-03-07,event,app.meetnotes.co,view,/onboarding/join-team/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,960
3f410612c5224fd989e1663f1979ad7b,2018-03-02 09:06:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/+follow-up,14,2018-03-15 13:29:37,2018-03-15 13:29:37,/+follow-up,961
3f410612c5224fd989e1663f1979ad7b,2018-03-01 22:54:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/d5a64567-db79-4287-8eb5-006630be1960/,1067,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/d5a64567-db79-4287-8eb5-006630be1960/,962
3f410612c5224fd989e1663f1979ad7b,2018-03-01 23:11:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/d5a64567-db79-4287-8eb5-006630be1960/,781,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/d5a64567-db79-4287-8eb5-006630be1960/,963
3f410612c5224fd989e1663f1979ad7b,2018-03-01 23:24:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/d5a64567-db79-4287-8eb5-006630be1960/,1,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/d5a64567-db79-4287-8eb5-006630be1960/,964
3f410612c5224fd989e1663f1979ad7b,2018-03-02 07:57:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/m/d5a64567-db79-4287-8eb5-006630be1960/,4141,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/d5a64567-db79-4287-8eb5-006630be1960/,965
3f410612c5224fd989e1663f1979ad7b,2018-03-02 09:06:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/m/d5a64567-db79-4287-8eb5-006630be1960/,17,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/d5a64567-db79-4287-8eb5-006630be1960/,966
3f410612c5224fd989e1663f1979ad7b,2018-03-01 23:24:00,ga_pages,2018-03-01,event,app.meetnotes.co,view,/onboarding/join-team/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,967
406ec838e3554e21a5b3e0c614f86d1e,2018-03-02 14:33:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/invite/None/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/invite/None/,968
406ec838e3554e21a5b3e0c614f86d1e,2018-03-02 14:33:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/login/,19,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/,969
406ec838e3554e21a5b3e0c614f86d1e,2018-03-02 14:33:00,ga_pages,2018-03-02,event,app.meetnotes.co,view,/onboarding/join-team/,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/join-team/,970
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:37:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,12,2018-03-15 13:29:37,2018-03-15 13:29:37,/,971
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:38:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,47,2018-03-15 13:29:37,2018-03-15 13:29:37,/,972
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:39:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,50,2018-03-15 13:29:37,2018-03-15 13:29:37,/,973
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:40:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,11,2018-03-15 13:29:37,2018-03-15 13:29:37,/,974
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:41:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/,975
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:43:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,8,2018-03-15 13:29:37,2018-03-15 13:29:37,/,976
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:44:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/,977
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:45:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,13,2018-03-15 13:29:37,2018-03-15 13:29:37,/,978
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:46:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,4,2018-03-15 13:29:37,2018-03-15 13:29:37,/,979
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:50:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/,980
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:35:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/+attachment,54,2018-03-15 13:29:37,2018-03-15 13:29:37,/+attachment,984
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:49:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/+attachment,28,2018-03-15 13:29:37,2018-03-15 13:29:37,/+attachment,985
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:33:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/+createnote,26,2018-03-15 13:29:37,2018-03-15 13:29:37,/+createnote,986
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:50:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/+createnote,28,2018-03-15 13:29:37,2018-03-15 13:29:37,/+createnote,987
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:48:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/+follow-up,15,2018-03-15 13:29:37,2018-03-15 13:29:37,/+follow-up,988
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:36:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/+invite/,3,2018-03-15 13:29:37,2018-03-15 13:29:37,/+invite/,989
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:47:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/+invite/,2,2018-03-15 13:29:37,2018-03-15 13:29:37,/+invite/,990
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:45:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/+setup/tags,8,2018-03-15 13:29:37,2018-03-15 13:29:37,/+setup/tags,991
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:33:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/?onboarding=true,9,2018-03-15 13:29:37,2018-03-15 13:29:37,/?onboarding=true,992
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:38:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/action-items/,27,2018-03-15 13:29:37,2018-03-15 13:29:37,/action-items/,993
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:39:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/invite/None/,8,2018-03-15 13:29:37,2018-03-15 13:29:37,/invite/None/,994
42840917a70849ba8ee641d8e1f14bdf,2018-03-09 18:12:00,ga_pages,2018-03-10,event,app.meetnotes.co,view,/invite/fb1fc9ab-c030-4bb0-9b27-6b3d7d876490/,6,2018-03-15 13:29:37,2018-03-15 13:29:37,/invite/fb1fc9ab-c030-4bb0-9b27-6b3d7d876490/,996
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:30:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/login/,27,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/,997
42840917a70849ba8ee641d8e1f14bdf,2018-03-09 18:12:00,ga_pages,2018-03-10,event,app.meetnotes.co,view,/login/?next=/invite/fb1fc9ab-c030-4bb0-9b27-6b3d7d876490/,15,2018-03-15 13:29:37,2018-03-15 13:29:37,/login/?next=/invite/fb1fc9ab-c030-4bb0-9b27-6b3d7d876490/,999
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:37:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/527e09f3-0d54-4e4f-a277-76fa13d002ba/,5,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/527e09f3-0d54-4e4f-a277-76fa13d002ba/,1000
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:50:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/bfc7818a-88ba-4d2b-a179-9f765d8a1141/?insta_meeting=true,16,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/bfc7818a-88ba-4d2b-a179-9f765d8a1141/?insta_meeting=true,1001
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:44:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/ec866b9a-e2a5-40cd-b077-a229d6cec502/,10,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/ec866b9a-e2a5-40cd-b077-a229d6cec502/,1003
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:42:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/efb6913d-c059-4100-9dbf-20a958ada3fd/,114,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/efb6913d-c059-4100-9dbf-20a958ada3fd/,1004
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:46:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/efb6913d-c059-4100-9dbf-20a958ada3fd/,58,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/efb6913d-c059-4100-9dbf-20a958ada3fd/,1005
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:47:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/efb6913d-c059-4100-9dbf-20a958ada3fd/,26,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/efb6913d-c059-4100-9dbf-20a958ada3fd/,1006
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:48:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/efb6913d-c059-4100-9dbf-20a958ada3fd/,75,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/efb6913d-c059-4100-9dbf-20a958ada3fd/,1007
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:34:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/efb6913d-c059-4100-9dbf-20a958ada3fd/?insta_meeting=true,79,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/efb6913d-c059-4100-9dbf-20a958ada3fd/?insta_meeting=true,1008
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:36:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/efb6913d-c059-4100-9dbf-20a958ada3fd/?insta_meeting=true,74,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/efb6913d-c059-4100-9dbf-20a958ada3fd/?insta_meeting=true,1009
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:50:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/m/fb71eb30-f908-4664-9cf7-7282e16311c1/?insta_meeting=true,24,2018-03-15 13:29:37,2018-03-15 13:29:37,/m/fb71eb30-f908-4664-9cf7-7282e16311c1/?insta_meeting=true,1010
42840917a70849ba8ee641d8e1f14bdf,2018-03-08 20:31:00,ga_pages,2018-03-09,event,app.meetnotes.co,view,/onboarding/create-team/,122,2018-03-15 13:29:37,2018-03-15 13:29:37,/onboarding/create-team/,1011
